data,scontrini_R003,totale_R003
2019-08-14,738.0,12240.13
2019-08-15,0.0,0.0
2019-08-16,793.0,13673.68
2019-08-17,824.0,14896.0
2019-08-18,618.0,10939.16
2019-08-19,766.0,11755.79
2019-08-20,706.0,11406.84
2019-08-21,718.0,11242.08
2019-08-22,681.0,10852.26
2019-08-23,669.0,11477.64
2019-08-24,797.0,12820.14
2019-08-25,744.0,13869.55
2019-08-26,716.0,11313.0
2019-08-27,642.0,10655.08
2019-08-28,718.0,13007.78
2019-08-29,709.0,12287.68
2019-08-30,747.0,12459.66
2019-08-31,841.0,13998.1
2019-09-01,671.0,12791.16
2019-09-02,822.0,14675.89
2019-09-03,803.0,14331.69
2019-09-04,771.0,12544.96
2019-09-05,847.0,13949.74
2019-09-06,712.0,12604.36
2019-09-07,911.0,14945.21
2019-09-08,631.0,12232.68
2019-09-09,733.0,12357.82
2019-09-10,738.0,13388.01
2019-09-11,832.0,14296.96
2019-09-12,820.0,14943.68
2019-09-13,899.0,16690.25
2019-09-14,959.0,17983.96
2019-09-15,740.0,13988.58
2019-09-16,979.0,17888.15
2019-09-17,900.0,15277.49
2019-09-18,840.0,13318.25
2019-09-19,875.0,14764.21
2019-09-20,948.0,16322.72
2019-09-21,951.0,18474.52
2019-09-22,655.0,13079.29
2019-09-23,798.0,13007.84
2019-09-24,836.0,13477.4
2019-09-25,794.0,13115.73
2019-09-26,764.0,12240.76
2019-09-27,1175.0,23108.62
2019-09-28,927.0,16099.36
2019-09-29,745.0,13214.23
2019-09-30,782.0,12986.41
2019-10-01,818.0,13581.7
2019-10-02,821.0,12736.53
2019-10-03,769.0,12564.68
2019-10-04,913.0,16576.72
2019-10-05,956.0,16933.68
2019-10-06,644.0,13052.49
2019-10-07,724.0,11069.17
2019-10-08,724.0,10891.17
2019-10-09,725.0,11377.05
2019-10-10,763.0,12775.46
2019-10-11,868.0,16118.2
2019-10-12,926.0,17908.8
2019-10-13,660.0,13609.72
2019-10-14,793.0,12412.08
2019-10-15,746.0,13897.38
2019-10-16,757.0,11521.26
2019-10-17,772.0,13321.15
2019-10-18,820.0,15203.67
2019-10-19,948.0,19873.93
2019-10-20,722.0,14490.25
2019-10-21,764.0,12014.22
2019-10-22,817.0,13681.23
2019-10-23,700.0,11872.72
2019-10-24,689.0,11621.41
2019-10-25,796.0,15111.97
2019-10-26,871.0,17450.6
2019-10-27,677.0,14481.89
2019-10-28,825.0,14448.44
2019-10-29,731.0,12384.03
2019-10-30,866.0,14345.82
2019-10-31,906.0,16482.18
2019-11-01,724.0,15152.75
2019-11-02,807.0,14209.51
2019-11-03,581.0,12571.67
2019-11-04,755.0,12452.86
2019-11-05,661.0,10481.86
2019-11-06,744.0,12742.55
2019-11-07,755.0,11656.63
2019-11-08,769.0,13304.77
2019-11-09,879.0,15320.1
2019-11-10,605.0,11272.5
2019-11-11,741.0,12153.34
2019-11-12,706.0,10926.83
2019-11-13,821.0,13172.45
2019-11-14,757.0,12167.59
2019-11-15,816.0,14619.82
2019-11-16,862.0,16606.45
2019-11-17,619.0,12084.91
2019-11-18,796.0,11913.84
2019-11-19,819.0,11374.83
2019-11-20,855.0,12263.13
2019-11-21,871.0,12906.22
2019-11-22,868.0,14084.43
2019-11-23,912.0,15322.63
2019-11-24,712.0,12367.43
2019-11-25,800.0,13302.59
2019-11-26,754.0,12642.02
2019-11-27,657.0,10481.23
2019-11-28,771.0,12930.31
2019-11-29,872.0,15729.64
2019-11-30,931.0,17386.39
2019-12-01,610.0,13258.75
2019-12-02,719.0,11931.13
2019-12-03,707.0,11809.86
2019-12-04,746.0,12267.47
2019-12-05,700.0,11123.95
2019-12-06,860.0,15248.16
2019-12-07,910.0,17392.07
2019-12-08,649.0,13311.39
2019-12-09,717.0,12091.09
2019-12-10,811.0,13403.77
2019-12-11,695.0,12816.3
2019-12-12,812.0,13512.13
2019-12-13,840.0,15432.49
2019-12-14,894.0,17977.91
2019-12-15,628.0,14398.14
2019-12-16,806.0,13917.42
2019-12-17,791.0,13103.41
2019-12-18,751.0,14629.06
2019-12-19,854.0,14559.04
2019-12-20,1060.0,21409.72
2019-12-21,952.0,18361.04
2019-12-22,669.0,13455.72
2019-12-23,804.0,16476.47
2019-12-24,765.0,13854.2
2019-12-25,0.0,0.0
2019-12-26,0.0,0.0
2019-12-27,718.0,13186.74
2019-12-28,797.0,14711.49
2019-12-29,593.0,11143.98
2019-12-30,786.0,14390.28
2019-12-31,591.0,9902.69
2020-01-01,0.0,0.0
2020-01-02,803.0,15385.34
2020-01-03,667.0,13273.88
2020-01-04,718.0,14543.85
2020-01-05,596.0,11006.33
2020-01-06,637.0,12056.93
2020-01-07,678.0,10058.07
2020-01-08,659.0,11377.11
2020-01-09,746.0,12097.8
2020-01-10,779.0,15183.89
2020-01-11,907.0,16582.58
2020-01-12,616.0,13074.55
2020-01-13,709.0,11814.32
2020-01-14,716.0,12524.49
2020-01-15,707.0,12648.7
2020-01-16,724.0,13117.48
2020-01-17,817.0,15199.55
2020-01-18,874.0,17827.31
2020-01-19,608.0,12122.51
2020-01-20,785.0,13770.71
2020-01-21,789.0,13102.25
2020-01-22,736.0,11880.18
2020-01-23,729.0,11834.91
2020-01-24,832.0,16111.09
2020-01-25,920.0,18124.92
2020-01-26,670.0,12826.66
2020-01-27,728.0,13157.01
2020-01-28,727.0,12304.0
2020-01-29,729.0,12693.16
2020-01-30,790.0,12752.91
2020-01-31,849.0,15637.69
2020-02-01,923.0,16759.3
2020-02-02,588.0,11201.24
2020-02-03,735.0,11353.87
2020-02-04,736.0,11891.51
2020-02-05,712.0,11307.57
2020-02-06,704.0,11070.17
2020-02-07,788.0,14805.68
2020-02-08,892.0,16723.64
2020-02-09,578.0,11895.34
2020-02-10,821.0,13614.34
2020-02-11,780.0,11621.81
2020-02-12,741.0,12646.51
2020-02-13,809.0,13231.58
2020-02-14,960.0,18091.01
2020-02-15,892.0,16541.74
2020-02-16,685.0,13208.55
2020-02-17,769.0,12942.51
2020-02-18,781.0,13298.53
2020-02-19,800.0,13017.14
2020-02-20,847.0,15243.85
2020-02-21,814.0,15049.76
2020-02-22,609.0,12495.82
2020-02-23,430.0,7780.5
2020-02-24,342.0,5701.36
2020-02-25,310.0,5460.81
2020-02-26,394.0,6626.88
2020-02-27,671.0,6438.78
2020-02-28,462.0,9551.41
2020-02-29,533.0,10124.43
2020-03-01,670.0,8924.51
2020-03-02,457.0,7847.39
2020-03-03,502.0,7740.25
2020-03-04,489.0,7583.47
2020-03-05,417.0,6741.6
2020-03-06,485.0,7867.7
2020-03-07,515.0,8787.51
2020-03-08,315.0,4622.28
2020-03-09,233.0,3202.34
2020-03-10,235.0,4200.58
2020-03-11,225.0,4158.74
2020-03-12,0.0,0.0
2020-03-13,0.0,0.0
2020-03-14,0.0,0.0
2020-03-15,0.0,0.0
2020-03-16,0.0,0.0
2020-03-17,0.0,0.0
2020-03-18,0.0,0.0
2020-03-19,0.0,0.0
2020-03-20,0.0,0.0
2020-03-21,0.0,0.0
2020-03-22,0.0,0.0
2020-03-23,0.0,0.0
2020-03-24,0.0,0.0
2020-03-25,0.0,0.0
2020-03-26,0.0,0.0
2020-03-27,0.0,0.0
2020-03-28,0.0,0.0
2020-03-29,0.0,0.0
2020-03-30,0.0,0.0
2020-03-31,0.0,0.0
2020-04-01,0.0,3.12
2020-04-02,0.0,0.0
2020-04-03,0.0,0.0
2020-04-04,0.0,0.0
2020-04-05,0.0,0.0
2020-04-06,0.0,0.0
2020-04-07,0.0,0.0
2020-04-08,0.0,0.0
2020-04-09,0.0,0.0
2020-04-10,0.0,0.0
2020-04-11,0.0,0.0
2020-04-12,0.0,0.0
2020-04-13,0.0,0.0
2020-04-14,0.0,0.0
2020-04-15,0.0,0.0
2020-04-16,0.0,0.0
2020-04-17,0.0,0.0
2020-04-18,0.0,0.0
2020-04-19,0.0,0.0
2020-04-20,0.0,0.0
2020-04-21,0.0,0.0
2020-04-22,0.0,0.0
2020-04-23,0.0,0.0
2020-04-24,0.0,0.0
2020-04-25,0.0,0.0
2020-04-26,0.0,0.0
2020-04-27,0.0,0.0
2020-04-28,0.0,0.0
2020-04-29,0.0,0.0
2020-04-30,0.0,0.0
2020-05-01,0.0,3.12
2020-05-02,0.0,0.0
2020-05-03,0.0,0.0
2020-05-04,0.0,0.0
2020-05-05,0.0,0.0
2020-05-06,0.0,0.0
2020-05-07,0.0,0.0
2020-05-08,0.0,0.0
2020-05-09,0.0,0.0
2020-05-10,0.0,0.0
2020-05-11,0.0,0.0
2020-05-12,0.0,0.0
2020-05-13,0.0,0.0
2020-05-14,0.0,0.0
2020-05-15,0.0,0.0
2020-05-16,0.0,0.0
2020-05-17,0.0,0.0
2020-05-18,0.0,0.0
2020-05-19,0.0,0.0
2020-05-20,0.0,0.0
2020-05-21,0.0,0.0
2020-05-22,0.0,0.0
2020-05-23,0.0,0.0
2020-05-24,0.0,0.0
2020-05-25,0.0,0.0
2020-05-26,0.0,0.0
2020-05-27,0.0,0.0
2020-05-28,0.0,0.0
2020-05-29,0.0,0.0
2020-05-30,0.0,0.0
2020-05-31,0.0,0.0
2020-06-01,0.0,0.0
2020-06-02,0.0,0.0
2020-06-03,339.0,5983.5
2020-06-04,310.0,6769.31
2020-06-05,393.0,8528.68
2020-06-06,473.0,9933.39
2020-06-07,344.0,8133.47
2020-06-08,386.0,9083.47
2020-06-09,367.0,7764.99
2020-06-10,395.0,7925.86
